,degree,degree_centrality,closeness,betweenness,clustering,eigenvector,pagerank,average_neighbor_degree,graph_labels,average_rating,ratings_count,text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
1124,2510,0.2555487680716758,0.573246177191549,0.0001266276535221,0.3999809450916938,0.0159691037351108,0.0001712397440579,2253.527091633466,1,3.73,66713,2586,1404,6142,22378,28519,18237
854,2639,0.2686825493789452,0.5775948250514554,0.0001271067521588,0.4027834078028844,0.0169284669515776,0.0001930099685774,2262.1549829480864,1,4.0,54937,4657,1625,5710,20718,35026,36857
899,3157,0.3214212991244146,0.5957420998362346,0.0002200975613047,0.3565506952783221,0.0191846407495533,0.0002378363229994,2107.370288248337,1,3.93,102646,5051,2359,6549,25631,42542,37913
3628,1410,0.1435552840562003,0.5386640342217834,3.0867557832785675e-05,0.4989817233690208,0.0099740418550851,7.054373533147646e-05,2611.0234042553197,0,4.82,28900,861,120,154,693,3117,25884
219,5923,0.6030340052942375,0.7158370381167554,0.0013107705842695,0.221883358099551,0.0292779323575014,0.000766067283973,1660.7124767854127,1,4.24,376385,8871,3772,12192,59975,133056,192681
117,6945,0.7070861331704337,0.7734467280888259,0.0020902834807852,0.1926909257397657,0.0323315024414341,0.001174256087714,1544.339524838013,1,4.04,615907,19413,17313,34988,119115,209745,268933
888,2791,0.28415801262472,0.5828042485017504,0.0001960905941738,0.3626695638438452,0.0169474423409302,0.0002000537080465,2154.051594410605,0,4.24,107221,1570,1865,4213,17288,28357,58029
173,5422,0.5520260639380982,0.6906201659400928,0.0010404732268635,0.2385836982033134,0.0275779256564671,0.0007042734712377,1707.170047952785,1,3.98,431195,9958,14741,24244,84863,163488,167055
160,6202,0.6314396253308898,0.7306948370778158,0.0015750043077463,0.2119720316406717,0.030117496449067,0.0008554769094773,1621.9864559819414,1,3.75,459247,12311,22811,44293,120385,170702,148996
2052,1703,0.1733862757075951,0.5474611225684187,4.861015374579599e-05,0.4799313853412758,0.0118704467062751,0.0001018829997714,2527.415736934821,0,3.96,42175,1122,701,2795,11945,17804,17544
1265,2575,0.2621665648544085,0.5754291405471909,0.0001354554608039,0.3990325963141497,0.0164000027394022,0.0001765930578736,2244.530097087378,1,4.41,90147,2392,1337,1827,8751,25772,53582
490,3800,0.3868865811443698,0.6199192123201211,0.0003898434747174,0.3147347639960654,0.0217294311345031,0.0003316197097691,1965.3376315789476,1,4.35,184007,4837,2822,4801,21104,56900,105988
1383,2353,0.2395642435349216,0.5680411774911804,0.0001169645445176,0.39646268622196,0.014789992992089,0.0001580989538829,2254.416914577136,0,4.14,74121,1973,1258,3088,14298,24342,35041
2597,1710,0.1740989615149664,0.5476748076279693,5.242592411120295e-05,0.4609350565804017,0.0115237031532016,0.0001082837004428,2462.946783625731,0,4.17,45631,765,558,1595,8558,14675,21498
116,6145,0.6256363266137243,0.7276094525520409,0.0014751908329572,0.2134731192365066,0.0298762555426513,0.000870497802918,1621.0375915378356,1,3.89,555359,7165,12130,34349,143659,217896,186192
7468,792,0.0806353084911423,0.5210057288351368,7.610048124456164e-06,0.6023988302749365,0.0060679256153994,4.78172795830554e-05,2918.804292929293,0,4.18,15566,435,208,599,2935,5001,7758
278,4701,0.4786194257788638,0.6572977313792411,0.0007682088994428,0.2593514281705567,0.0247850774867341,0.0004914856693391,1795.6943203573708,1,4.34,297861,2431,3585,7593,38923,85051,169362
373,4750,0.4836082264304622,0.6594601853095207,0.0007529228632665,0.2582232713812326,0.0250360837956187,0.0004350587435427,1796.8936842105263,1,4.22,245855,7906,2987,7906,42480,86105,124891
561,4066,0.4139686418244757,0.6305045577095905,0.0004505191442281,0.2979934403377481,0.0227889149988205,0.0003491344497868,1923.5221347761928,1,4.22,178432,8011,2848,6922,27918,56237,91467
28,8355,0.8506414172266341,0.8700504916290194,0.0037043259670163,0.1598378570516752,0.0358891048643604,0.0020543404100734,1409.1308198683423,1,3.64,1605019,26886,92779,160295,425648,564916,427846
5089,1001,0.1019140704540826,0.526733522818684,1.2317149101013034e-05,0.5714425574425575,0.0076324625233242,5.227617479039669e-05,2838.1518481518483,0,3.99,26266,1557,355,1284,6465,10435,9955
782,3472,0.3534921604561189,0.6073460301756122,0.00027769006913,0.3425768082346553,0.0208154774990337,0.0002939281952335,2071.6414170506914,1,3.63,125474,5662,7523,14751,35125,44172,35884
306,4466,0.4546935451028304,0.6471208327842931,0.0005694806205656,0.2794617438012426,0.0242551456390294,0.0005722972236563,1840.39565606807,1,3.84,259576,9090,10224,20064,59412,91423,87801
1402,2839,0.2890450010181226,0.5844689080630765,0.0001976296437848,0.3687320049615977,0.0174440954817179,0.0002016832008372,2175.5551250440294,0,4.2,78487,1894,1304,3111,13104,22685,38924
7232,1262,0.1284870698432091,0.5339784712406219,2.0581186824110257e-05,0.5504272387145261,0.0089558020975261,7.281328969157942e-05,2571.3573692551504,0,3.58,13217,925,825,1804,3900,5091,3567
129,5940,0.6047648136835675,0.7167250437828371,0.0013197117381831,0.2217848916282996,0.0294159969737666,0.0008218292346269,1651.139898989899,1,4.18,491642,7855,5672,15978,78714,191622,222472
413,3997,0.4069435960089594,0.6277241643765578,0.00047498846725,0.2920651449548122,0.02205559309961,0.0003594102504916,1901.480860645484,1,4.06,195274,4974,2176,8195,46090,83254,81766
43,7485,0.7620647525962125,0.8077966938070565,0.0026945440564935,0.178288913476338,0.0337193409029873,0.0014261380917901,1488.8839011356044,1,4.1,1198557,31212,35132,64274,212294,400214,574221
715,3734,0.3801669721034412,0.6173475801382778,0.0003730041572457,0.314444729336104,0.0215139827087041,0.000321225848283,1988.273968934119,1,3.49,132061,3486,6733,19241,46338,46051,29234
229,5158,0.5251476277743841,0.6780339638271434,0.0008919773163443,0.2483385029199085,0.0267898814682011,0.000557979002707,1756.4288483908492,1,4.06,340920,7736,5294,17482,76985,127906,149523
1571,1897,0.1931378537975972,0.553320939665371,5.990824039139735e-05,0.4590620544541792,0.0126251872599496,0.0001108134593116,2371.6062203479178,1,3.46,55473,2759,4627,7799,17322,18615,13406
350,3579,0.3643860720830787,0.6113912231559291,0.0003416265514817,0.3237660028821626,0.0205780553154109,0.00036120338106,1974.6635931824533,1,4.08,232489,5021,4730,11381,42362,84094,99573
121,5464,0.5563021787823254,0.6926657263751763,0.0010369148741054,0.2377834488314708,0.0278513396898284,0.0008073789128828,1705.859992679356,1,3.88,469836,18107,21091,37205,108664,165477,185553
158,6160,0.6271635104866626,0.7284188668051024,0.0015263813430835,0.2121254293684883,0.0298472030890427,0.0008143682502893,1619.6655844155844,1,4.1,453959,8473,6236,17193,94240,178216,198862
272,4336,0.4414579515373651,0.6416252939639404,0.0005446450317982,0.2852001642853798,0.0238853189639013,0.000440404500054,1877.3544741697417,1,3.94,263199,6559,8887,15941,60147,100011,100483
1205,2697,0.2745876603543066,0.5795716055939104,0.0001574778666016,0.3870533145411596,0.0167256099356606,0.0001916740175426,2170.89247311828,1,4.15,63764,4406,537,2571,12766,30321,31237
54,7224,0.7354917532070862,0.7908212560386474,0.0023674406501127,0.1853458459648634,0.0330476822230576,0.0014438040263174,1513.1612679955704,1,4.2,936782,20345,21764,41962,145173,299579,498001
337,4450,0.4530645489716962,0.6464393839673556,0.0005721979025191,0.2784791431479363,0.0240393553761355,0.000457223488597,1837.4080898876405,1,4.37,222842,4254,2657,6328,26431,66655,136349
1570,1787,0.1819385053960497,0.5500364002912024,5.084755554590664e-05,0.4788101950694045,0.0122991057452262,0.0001122885150773,2473.4023503077783,1,3.92,54848,1529,982,3287,13596,21988,18401
3033,1515,0.1542455711667684,0.5416643688303093,3.5742104152174e-05,0.5033234367029834,0.0106501339126101,8.240689969225202e-05,2550.990759075908,1,4.23,30701,935,330,780,4710,12237,14903
730,3726,0.3793524740378741,0.6170373162457595,0.0003608980349362,0.3166606505347873,0.0215519316022007,0.0002917757589801,1992.6478797638215,1,3.41,133264,6121,8757,18361,48458,45467,24848
409,3888,0.3958460598656078,0.6233815689261234,0.0004073689418171,0.3078728186494816,0.0219865562050518,0.0003738573063036,1943.9171810699588,1,4.26,207508,4439,1259,4353,31358,79626,99690
386,4402,0.4481775605782936,0.6444036215719722,0.0006063223216618,0.277294068373416,0.0238634042830341,0.0004635839598685,1860.8321217628352,1,3.8,236015,6699,8175,19308,61975,80520,75990
596,3885,0.3955406230910201,0.6232628973919665,0.0004259047469614,0.304924933761185,0.0219122648132756,0.0003443571214279,1955.6949806949808,1,3.91,137412,1518,986,6288,38331,55983,41203
833,3159,0.3216249236408063,0.5958143767060965,0.0002346946842614,0.3496041848726389,0.0189138466540734,0.0002474163173482,2102.009180120291,1,3.76,102715,1337,1706,7154,32686,38347,26913
1245,2791,0.28415801262472,0.5828042485017504,0.0001975579873758,0.3596652835727742,0.0168238457237162,0.0001945227607637,2145.754926549624,1,3.71,69351,1511,1188,5217,23942,26290,16913
168,6156,0.6267562614538791,0.728202846975089,0.0015377159060911,0.2153267152597322,0.0299594737187814,0.0008785484757727,1632.8549382716049,1,4.34,438832,13808,5647,13612,56722,134098,259874
3364,1730,0.1761352066788841,0.5482862565591158,4.779263307375996e-05,0.47878990495358,0.012109240892264,9.791624450448022e-05,2536.2300578034683,0,3.63,35296,1231,1448,4106,10490,11312,9468
297,4432,0.4512319283241702,0.6456744675256376,0.0005640966266672,0.2841622080077433,0.0242402581815681,0.0005044388079837,1854.6870487364624,1,4.18,238940,8050,2701,8491,43680,102441,116840
209,4504,0.4585624109142741,0.6487450462351387,0.0006174259525384,0.2749852180646098,0.0243547569522343,0.0004308766790305,1848.1349911190048,1,4.14,351107,3866,10268,12845,55427,123652,163920
157,5673,0.5775809407452657,0.7030277002362035,0.0012176000563143,0.2274653251974003,0.0283418993167237,0.0006888683091726,1682.0890181561783,1,4.29,457475,7370,6605,14530,66873,121751,251282
523,4086,0.4160048869883934,0.631315079059005,0.0004399122931466,0.3036662790398117,0.0232026949577636,0.0003632791518689,1945.4743024963288,1,4.12,168678,10666,2623,7845,30102,65204,75385
4663,1108,0.1128079820810425,0.5297734627831715,1.5593564698497308e-05,0.5615626192363007,0.0084820487972559,5.801565843072694e-05,2844.514440433213,0,4.07,18566,953,409,977,3435,6486,7879
7647,564,0.0574221136224801,0.5146719765248375,3.517888575617692e-06,0.6188100726855876,0.0044260806252543,3.339573649005139e-05,2974.521276595745,0,3.91,12969,884,134,718,3384,6091,3890
3497,1510,0.153736509875789,0.5416344987316642,3.863971287070158e-05,0.4672433390825027,0.0099129246455301,9.497354595853584e-05,2416.1019867549667,0,4.24,40036,1086,239,1086,6998,14394,20066
1863,2054,0.2091223783343514,0.5583854462762934,8.910959791888173e-05,0.4130958044157006,0.0128319042592398,0.0001373266506529,2273.595423563778,0,4.28,65027,1217,1000,1700,9328,21166,35225
2608,1995,0.2031154551007941,0.5565187829338772,8.25440318273222e-05,0.417430738330279,0.0126019307331914,0.0001313711549528,2301.52030075188,0,4.2,53413,1144,439,1616,9814,19397,25989
1480,2878,0.2930156790877621,0.5858284623643087,0.0002335847283922,0.3392521696240316,0.0164319581317583,0.0002248766972689,2038.22724113968,1,4.27,85699,3810,1053,2308,13154,29563,45410
2959,1302,0.1325595601710446,0.5354923127248937,2.599306444054205e-05,0.5121323429572667,0.0090882982656826,8.17387065188301e-05,2600.2150537634407,0,4.28,45843,795,379,1359,6900,14858,23980
8332,799,0.0813479942985135,0.5211716014008277,1.0693763110780017e-05,0.5490729326445024,0.0055768971677872,4.992381650554599e-05,2658.070087609512,0,4.15,16730,455,236,720,3077,5668,7888
4194,1408,0.1433516595398085,0.5386049572274622,2.9964198858833358e-05,0.5024572753117529,0.0097628140730433,8.487478530204247e-05,2574.752840909091,0,4.22,33405,591,145,914,6179,12607,16485
6374,903,0.0919364691508857,0.5239797279274473,8.89319143323742e-06,0.5835807225483913,0.0066695275368502,5.4415427627501104e-05,2786.954595791805,0,4.14,23152,358,140,784,4797,8442,10203
8085,841,0.0856241091427407,0.5223634526405361,8.707010474122117e-06,0.5667714172470415,0.006103425876832,4.905654486270026e-05,2739.529131985731,0,3.98,17813,354,123,902,4704,6573,6582
7505,900,0.0916310323762981,0.5238958822274375,1.052994498295184e-05,0.5565690273142998,0.0064321538640155,5.244951380252138e-05,2699.9444444444443,0,4.16,18253,242,104,596,3731,6493,8309
7981,695,0.0707595194461413,0.518201962646407,5.169189072731559e-06,0.6064105487943939,0.005137173139453,4.2734127701488816e-05,2807.8805755395683,0,4.05,17424,230,108,760,4166,6379,6927
3244,1496,0.1523111382610466,0.5412166629931673,4.078174003475651e-05,0.4671221361758446,0.0098405992215166,9.851406982816112e-05,2433.92513368984,0,4.27,42252,1122,417,1345,6805,14926,23350
2783,1444,0.1470169008348605,0.53955174686882,3.368494329756265e-05,0.48589330860799,0.009842126370936,8.787734714359874e-05,2517.822022160665,0,4.3,44115,629,323,895,6746,15496,23696
3177,1420,0.1445734066381592,0.5388413429888085,3.1325842954336496e-05,0.4944326990838619,0.0097780927630078,8.499990586868957e-05,2542.0718309859158,0,4.32,41233,677,233,1026,6329,13418,23098
3648,1291,0.1314396253308898,0.5350547475077627,2.7024293238935996e-05,0.485884987900732,0.0087098534039872,7.666268459942852e-05,2501.0418280402787,0,4.21,37448,705,206,1043,7054,13842,18494
2623,1617,0.1646304215027489,0.5448493925778,4.7124206115580886e-05,0.4625965147535161,0.0106839565284491,0.0001009216165104,2430.147186147186,1,4.32,52165,1473,305,1163,7675,17873,29162
1857,2113,0.2151293015679087,0.5602646740060464,9.957381587750044e-05,0.4072659868921109,0.013161278967759,0.0001415485887263,2264.025082820634,0,4.25,66382,1464,941,1724,10424,22977,34529
5805,921,0.0937690897984117,0.5245954174010575,9.749436507869404e-06,0.5770004248689987,0.0068380440873878,5.461357754077665e-05,2806.7372421281216,0,4.07,24511,386,161,1005,5724,9059,9908
6368,921,0.0937690897984117,0.5245954174010575,9.749436507869404e-06,0.5770004248689987,0.0068380440873878,5.461357754077665e-05,2806.7372421281216,0,4.06,22695,324,128,882,5377,8568,9038
7895,788,0.0802280594583587,0.5207571178622554,7.096149759804771e-06,0.5822599474970814,0.0057589547307647,4.8758491695888266e-05,2771.527918781726,0,4.12,18897,272,103,685,4078,6907,8127
4712,1099,0.1118916717572795,0.5296306282016716,1.6310705271617652e-05,0.5357097278366987,0.0077355260891149,6.400640906368559e-05,2629.112829845314,0,3.99,30169,809,376,1573,7466,11106,11471
3663,1538,0.1565872531052738,0.5424721086932509,3.8731507583744064e-05,0.472407109250537,0.0102928387231578,9.434628970073844e-05,2463.615734720416,0,4.27,37110,614,214,960,6132,13178,19450
9533,489,0.0497861942577886,0.5126037263190857,2.259299187335598e-06,0.6270743236447752,0.0038579503092333,2.9621763916157995e-05,2986.664621676892,0,3.98,9919,766,106,441,2313,4603,3291
9542,575,0.0585420484626349,0.5149418055992451,3.56048625961972e-06,0.6254749280412059,0.0043388685150531,3.272149595694378e-05,2802.6608695652176,1,3.89,10495,442,155,539,2628,4554,2989
6242,1101,0.1120952962736713,0.5296877527908106,1.408364207047798e-05,0.5728395673354801,0.0082743242141327,5.747970376889685e-05,2766.138056312443,0,3.98,15351,1148,248,812,3544,6842,5583
5294,924,0.0940745265729993,0.5245674001281777,9.394141941438504e-06,0.5822393568872443,0.0071468999761627,4.684740269230635e-05,2884.151515151515,0,4.09,18793,1650,206,743,3514,8287,7407
323,3988,0.4060272856851964,0.6273633111905978,0.0004321049471133,0.3029180342633116,0.0223867242093976,0.000453164820869,1910.2678034102307,1,4.08,205279,10682,4894,12964,42199,84519,103404
3708,1238,0.1260435756465078,0.5335143943508962,2.066287252683688e-05,0.5467185057391704,0.0092042248938712,6.431935479843249e-05,2733.785945072698,0,3.83,25797,2344,494,2020,8075,12057,8345
5629,1279,0.1302178782325392,0.5347052098644456,2.160240848011456e-05,0.5288609425644301,0.0093851891159958,6.427973424049555e-05,2688.106333072713,0,3.77,17524,775,685,1415,4877,6688,5414
2508,2048,0.2085115047851761,0.5581950443282564,6.916804496157965e-05,0.4552832651441133,0.0138759285632363,0.0001286339648817,2411.92919921875,1,3.86,37196,2324,756,2441,10601,16513,11876
763,3272,0.3331297088169415,0.5999267041290007,0.0002450698561098,0.3534007081569605,0.0197951308456782,0.0002547374397873,2095.913814180929,1,3.99,109944,4963,2409,6094,24867,45871,42625
6934,1022,0.1040521278761962,0.527327391817889,1.270896829156619e-05,0.5678366821216297,0.0077372352314917,5.590908002546425e-05,2807.307240704501,0,3.91,13951,379,201,716,3690,5618,4377
1642,2145,0.2183872938301771,0.5612892165266586,8.338776698511319e-05,0.4390038444142922,0.0143140728885315,0.0001392003373299,2376.849417249417,1,4.01,59756,2356,1255,3248,12645,23232,23253
6389,1237,0.1259417633883119,0.5334854163271957,1.6861538958960638e-05,0.5662318533459958,0.0093558764586184,6.577709326093103e-05,2766.449474535166,0,3.78,14853,863,319,1174,4835,6210,4443
2809,1565,0.1593361840765628,0.5431620859370679,3.468647702481801e-05,0.5057328223691199,0.0111679335705822,8.64439371170891e-05,2584.809584664537,0,3.56,21053,3625,1715,5110,13735,15418,9360
3028,1810,0.1842801873345551,0.5507457665134013,6.605157549273822e-05,0.439409459760742,0.0121420378288415,9.823633889592751e-05,2440.033149171271,1,4.07,28292,1194,567,1587,6389,12185,13636
3837,1689,0.1719609040928527,0.5469124116042096,4.10316192261373e-05,0.5005043787653032,0.011949591437809,9.496667032318812e-05,2545.371817643576,1,3.82,29797,1662,438,1812,8559,13396,7716
